Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-06; 00:00:32; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 113°; 168°; 100%; 35%; 40%; 0%; 87.8%; 428°; 78°; 75°; 100%; 0°; 30°; 28°; 40°; 34°; 127°; 127°; 11035; 16899h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.95A; 
2025-01-06; 12:37:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 151°; 156°; 90%; 35%; 60%; 86%; 83.3%; 423°; 58°; 26°; 56%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-01-06; 12:38:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 152°; 158°; 92%; 35%; 61%; 88%; 83.1%; 423°; 60°; 26°; 57%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.95A; 
2025-01-06; 12:39:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 153°; 159°; 94%; 36%; 62%; 90%; 83.0%; 424°; 61°; 26°; 58%; 2°; 30°; 28°; 42°; 43°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-01-06; 12:40:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 155°; 161°; 95%; 36%; 62%; 90%; 82.8%; 425°; 62°; 26°; 59%; 2°; 30°; 34°; 42°; 43°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.10A; 
2025-01-06; 12:41:33; übergangsbetr.;    Heizen      ; 1; 0; 78°; 156°; 161°; 97%; 37%; 63%; 92%; 82.7%; 425°; 64°; 26°; 64%; 2°; 30°; 32°; 42°; 44°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.95A; 
2025-01-06; 12:42:33; übergangsbetr.;    Heizen      ; 1; 0; 78°; 158°; 162°; 97%; 37%; 63%; 92%; 82.5%; 426°; 64°; 26°; 65%; 2°; 30°; 29°; 42°; 44°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-01-06; 12:43:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 164°; 99%; 38%; 64%; 94%; 82.3%; 426°; 66°; 26°; 61%; 2°; 30°; 28°; 42°; 43°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2025-01-06; 12:44:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 164°; 99%; 38%; 64%; 94%; 82.2%; 426°; 66°; 26°; 61%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.03A; 
2025-01-06; 12:45:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 164°; 100%; 39%; 65%; 95%; 82.0%; 426°; 67°; 26°; 61%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.91A; 
2025-01-06; 12:46:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 165°; 98%; 38%; 64%; 93%; 81.9%; 428°; 68°; 26°; 61%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.57A; 
2025-01-06; 12:47:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 166°; 100%; 39%; 65%; 95%; 81.7%; 428°; 69°; 26°; 61%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-06; 12:48:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 100%; 39%; 65%; 95%; 81.5%; 429°; 70°; 26°; 62%; 2°; 30°; 29°; 42°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-01-06; 12:49:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 168°; 100%; 39%; 65%; 95%; 81.4%; 429°; 70°; 26°; 62%; 2°; 30°; 30°; 42°; 41°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-01-06; 12:50:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 168°; 100%; 39%; 65%; 95%; 81.2%; 429°; 71°; 26°; 62%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.80A; 
2025-01-06; 12:51:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 168°; 100%; 39%; 65%; 95%; 81.0%; 430°; 72°; 26°; 62%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.97A; 
2025-01-06; 12:52:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 99%; 38%; 64%; 94%; 80.9%; 430°; 72°; 26°; 62%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.76A; 
2025-01-06; 12:53:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 100%; 39%; 65%; 95%; 80.7%; 430°; 72°; 26°; 62%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.80A; 
2025-01-06; 12:54:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 100%; 39%; 65%; 95%; 80.6%; 430°; 72°; 26°; 62%; 2°; 29°; 37°; 41°; 41°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.76A; 
2025-01-06; 12:55:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 100%; 39%; 65%; 95%; 80.4%; 430°; 72°; 26°; 62%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16900h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.08A; 
2025-01-06; 12:56:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 100%; 39%; 65%; 95%; 80.2%; 432°; 74°; 26°; 62%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-01-06; 12:57:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 100%; 39%; 65%; 95%; 80.1%; 433°; 74°; 28°; 62%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.78A; 
2025-01-06; 12:58:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 100%; 39%; 65%; 95%; 79.9%; 433°; 74°; 28°; 62%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.44A; 
2025-01-06; 12:59:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 170°; 100%; 39%; 65%; 95%; 79.8%; 433°; 74°; 28°; 62%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.03A; 
2025-01-06; 13:00:32; übergangsbetr.;    Heizen      ; 1; 0; 78°; 164°; 168°; 98%; 39%; 65%; 95%; 79.6%; 433°; 74°; 28°; 67%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-01-06; 13:01:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 171°; 100%; 39%; 65%; 95%; 79.4%; 433°; 74°; 28°; 62%; 2°; 29°; 26°; 41°; 42°; 127°; 127°; 11036; 16900h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-06; 13:02:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 79.3%; 434°; 74°; 28°; 63%; 2°; 29°; 26°; 41°; 42°; 127°; 127°; 11036; 16900h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 1.82A; 
2025-01-06; 13:03:32; übergangsbetr.;    Heizen      ; 1; 0; 78°; 164°; 170°; 98%; 38%; 64%; 93%; 79.1%; 434°; 75°; 28°; 69%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-06; 13:04:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 79.0%; 435°; 75°; 28°; 64%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.69A; 
2025-01-06; 13:05:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 78.8%; 435°; 75°; 29°; 64%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.42A; 
2025-01-06; 13:06:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 78.6%; 435°; 76°; 29°; 65%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-06; 13:07:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 99%; 38%; 64%; 94%; 78.5%; 435°; 76°; 30°; 65%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-01-06; 13:08:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 172°; 100%; 39%; 65%; 95%; 78.3%; 435°; 76°; 30°; 65%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-01-06; 13:09:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 78.1%; 435°; 76°; 30°; 65%; 2°; 29°; 37°; 41°; 40°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.38A; 
2025-01-06; 13:10:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 78.0%; 435°; 76°; 31°; 65%; 2°; 29°; 30°; 41°; 41°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.29A; 
2025-01-06; 13:11:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 172°; 100%; 39%; 65%; 95%; 77.8%; 435°; 76°; 32°; 65%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.69A; 
2025-01-06; 13:12:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 172°; 100%; 39%; 65%; 95%; 77.7%; 436°; 76°; 32°; 65%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16900h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-01-06; 13:13:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 77.5%; 436°; 77°; 34°; 65%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16901h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.25A; 
2025-01-06; 13:14:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 172°; 100%; 38%; 64%; 94%; 77.3%; 436°; 77°; 35°; 65%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16901h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.52A; 
2025-01-06; 13:15:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 77.2%; 436°; 77°; 36°; 65%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16901h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.57A; 
2025-01-06; 13:16:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 77.0%; 436°; 77°; 38°; 65%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11036; 16901h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.82A; 
2025-01-06; 13:17:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 172°; 100%; 39%; 65%; 95%; 76.9%; 437°; 78°; 40°; 65%; 2°; 29°; 29°; 41°; 40°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.48A; 
2025-01-06; 13:18:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 173°; 100%; 39%; 65%; 95%; 76.7%; 437°; 78°; 42°; 65%; 2°; 29°; 30°; 41°; 40°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.65A; 
2025-01-06; 13:19:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 173°; 100%; 39%; 65%; 95%; 76.5%; 437°; 78°; 44°; 65%; 2°; 29°; 30°; 41°; 41°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-01-06; 13:20:32; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 173°; 99%; 38%; 64%; 94%; 76.4%; 437°; 78°; 47°; 65%; 2°; 29°; 30°; 41°; 41°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.27A; 
2025-01-06; 13:21:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 173°; 100%; 39%; 65%; 95%; 76.2%; 437°; 78°; 50°; 65%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.48A; 
2025-01-06; 13:22:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 98%; 38%; 64%; 93%; 76.1%; 437°; 78°; 52°; 65%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-06; 13:23:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 173°; 99%; 38%; 64%; 94%; 75.9%; 438°; 78°; 54°; 64%; 2°; 29°; 39°; 41°; 40°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-06; 13:24:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 173°; 100%; 39%; 65%; 95%; 75.7%; 438°; 78°; 58°; 64%; 2°; 29°; 30°; 41°; 41°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.38A; 
2025-01-06; 13:25:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 173°; 100%; 39%; 65%; 95%; 75.6%; 438°; 78°; 60°; 64%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.74A; 
2025-01-06; 13:26:33; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 173°; 100%; 39%; 65%; 95%; 75.4%; 438°; 79°; 62°; 64%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.03A; 
2025-01-06; 13:27:33; übergangsbetr.;    Heizen      ; 1; 0; 78°; 165°; 169°; 97%; 37%; 63%; 92%; 75.3%; 438°; 79°; 64°; 0%; 2°; 29°; 27°; 41°; 41°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.08A; 
2025-01-06; 13:28:32; übergangsbetr.;    Heizen      ; 1; 0; 78°; 165°; 170°; 97%; 37%; 63%; 91%; 75.1%; 438°; 79°; 66°; 76%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.97A; 
2025-01-06; 13:29:32; übergangsbetr.;    Heizen      ; 1; 0; 80°; 165°; 160°; 87%; 35%; 58%; 84%; 75.0%; 438°; 79°; 68°; 96%; 2°; 29°; 27°; 41°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-06; 13:30:33; übergangsbetr.;    Heizen      ; 1; 0; 79°; 163°; 161°; 90%; 35%; 60%; 86%; 74.8%; 438°; 79°; 70°; 100%; 2°; 29°; 27°; 41°; 34°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.61A; 
2025-01-06; 13:31:33; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 160°; 170°; 100%; 35%; 40%; 0%; 74.7%; 438°; 79°; 72°; 73%; 2°; 29°; 28°; 41°; 33°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.34A; 
2025-01-06; 13:32:33; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 150°; 163°; 99%; 35%; 40%; 0%; 74.7%; 437°; 79°; 72°; 93%; 2°; 29°; 28°; 41°; 50°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.14A; 
2025-01-06; 13:33:33; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 141°; 165°; 95%; 35%; 40%; 0%; 74.7%; 436°; 79°; 74°; 100%; 2°; 29°; 28°; 41°; 58°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.46A; 
2025-01-06; 13:34:33; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 133°; 166°; 97%; 35%; 40%; 0%; 74.7%; 435°; 78°; 74°; 95%; 2°; 29°; 28°; 41°; 44°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.10A; 
2025-01-06; 13:35:33; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 127°; 164°; 97%; 35%; 40%; 0%; 74.7%; 433°; 78°; 74°; 100%; 2°; 29°; 28°; 41°; 36°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-01-06; 13:36:33; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 122°; 167°; 100%; 35%; 40%; 0%; 74.7%; 432°; 78°; 76°; 0%; 2°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.63A; 
2025-01-06; 13:37:33; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 118°; 165°; 100%; 35%; 40%; 0%; 74.7%; 430°; 78°; 76°; 0%; 2°; 29°; 30°; 41°; 32°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.44A; 
2025-01-06; 13:38:33; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 115°; 163°; 99%; 35%; 40%; 0%; 74.7%; 430°; 78°; 77°; 0%; 2°; 29°; 32°; 41°; 46°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.10A; 
2025-01-06; 13:39:33; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 112°; 160°; 99%; 35%; 40%; 0%; 74.7%; 428°; 78°; 77°; 0%; 2°; 29°; 29°; 41°; 57°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.95A; 
2025-01-06; 13:40:33; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 110°; 160°; 99%; 35%; 40%; 0%; 74.7%; 427°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 48°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.06A; 
2025-01-06; 13:41:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 106°; 159°; 100%; 0%; 0%; 0%; 74.7%; 426°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 37°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-06; 13:42:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 105°; 159°; 100%; 0%; 0%; 0%; 74.7%; 425°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-06; 13:43:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 103°; 159°; 100%; 0%; 0%; 0%; 74.7%; 424°; 78°; 77°; 0%; 2°; 29°; 27°; 41°; 35°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-06; 13:44:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 102°; 160°; 100%; 0%; 0%; 0%; 74.7%; 424°; 78°; 77°; 0%; 2°; 29°; 27°; 41°; 46°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.19A; 
2025-01-06; 13:45:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 160°; 100%; 0%; 0%; 0%; 74.7%; 422°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 52°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-06; 13:46:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 98°; 158°; 98%; 0%; 0%; 0%; 74.7%; 421°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 38°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-06; 13:47:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 97°; 158°; 98%; 0%; 0%; 0%; 74.7%; 421°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-06; 13:48:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 94°; 157°; 96%; 0%; 0%; 0%; 74.7%; 419°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 36°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-06; 13:49:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 93°; 157°; 95%; 0%; 0%; 0%; 74.7%; 419°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 49°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.17A; 
2025-01-06; 13:50:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 92°; 157°; 95%; 0%; 0%; 0%; 74.7%; 418°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 50°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.57A; 
2025-01-06; 13:51:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 91°; 156°; 94%; 0%; 0%; 0%; 74.7%; 418°; 78°; 77°; 0%; 2°; 29°; 34°; 41°; 36°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-06; 13:52:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 156°; 93%; 0%; 0%; 0%; 74.7%; 417°; 78°; 77°; 0%; 2°; 29°; 32°; 41°; 30°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-06; 13:53:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 156°; 93%; 0%; 0%; 0%; 74.7%; 417°; 78°; 77°; 0%; 2°; 29°; 29°; 41°; 41°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.32A; 
2025-01-06; 13:54:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 158°; 92%; 0%; 0%; 0%; 74.7%; 416°; 78°; 77°; 0%; 2°; 29°; 28°; 41°; 54°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-06; 13:55:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 155°; 91%; 0%; 0%; 0%; 74.7%; 415°; 78°; 77°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.32A; 
2025-01-06; 13:56:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 155°; 91%; 0%; 0%; 0%; 74.7%; 415°; 78°; 77°; 0%; 2°; 28°; 28°; 40°; 32°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-06; 13:57:33; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 155°; 91%; 0%; 0%; 0%; 74.7%; 415°; 78°; 76°; 0%; 2°; 28°; 28°; 40°; 30°; 127°; 127°; 11036; 16901h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
