Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-14; 11:49:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 41°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 11:50:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 41°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 11:51:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 11:52:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 11:53:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 11:54:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 11:55:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 11:56:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 11:57:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 11:58:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 11:59:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 12:00:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 12:01:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 12:02:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 12:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:05:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 12:06:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:07:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 12:08:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 37°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:09:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 37°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 12:10:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 12:11:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:12:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:13:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 12:14:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 12:15:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 12:16:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 12:17:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 12:18:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:19:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 12:20:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 12:21:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 12:22:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 12:23:35; übergangsbetr.;   Anheizen     ; 1; 0; 52°; 48°; 58°; 66%; 100%; 70%; 100%; 99.9%; 404°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.08A; 
2024-12-14; 12:24:35; übergangsbetr.;  Vorwärmphase  ; 1; 0; 52°; 49°; 59°; 68%; 100%; 45%; 0%; 99.7%; 404°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.02A; 
2024-12-14; 12:25:35; übergangsbetr.;  Vorwärmphase  ; 1; 0; 52°; 62°; 72°; 69%; 100%; 45%; 0%; 99.7%; 404°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.60A; 
2024-12-14; 12:26:35; übergangsbetr.;  Vorwärmphase  ; 1; 0; 53°; 74°; 84°; 73%; 100%; 45%; 0%; 99.7%; 405°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10990; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.15A; 
2024-12-14; 12:27:35; übergangsbetr.;    Heizen      ; 1; 0; 54°; 75°; 85°; 76%; 100%; 53%; 75%; 99.6%; 405°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.87A; 
2024-12-14; 12:28:35; übergangsbetr.;    Heizen      ; 1; 0; 55°; 77°; 87°; 79%; 100%; 54%; 77%; 99.5%; 406°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.38A; 
2024-12-14; 12:29:35; übergangsbetr.;    Heizen      ; 1; 0; 56°; 87°; 97°; 83%; 100%; 56%; 81%; 99.3%; 406°; 34°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.99A; 
2024-12-14; 12:30:35; übergangsbetr.;    Heizen      ; 1; 0; 58°; 101°; 111°; 86%; 95%; 58%; 83%; 99.2%; 407°; 33°; 26°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.87A; 
2024-12-14; 12:31:35; übergangsbetr.;    Heizen      ; 1; 0; 60°; 110°; 120°; 89%; 65%; 59%; 86%; 99.1%; 408°; 33°; 26°; 0%; 0°; 30°; 29°; 42°; 39°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-12-14; 12:32:35; übergangsbetr.;    Heizen      ; 1; 0; 64°; 119°; 129°; 93%; 35%; 61%; 89%; 98.9%; 409°; 33°; 26°; 0%; 0°; 30°; 29°; 42°; 39°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.80A; 
2024-12-14; 12:33:35; übergangsbetr.;    Heizen      ; 1; 0; 66°; 125°; 131°; 91%; 35%; 60%; 87%; 98.8%; 411°; 33°; 26°; 40%; 0°; 30°; 29°; 42°; 39°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-12-14; 12:34:35; übergangsbetr.;    Heizen      ; 1; 0; 70°; 128°; 124°; 81%; 35%; 55%; 79%; 98.6%; 412°; 32°; 26°; 40%; 0°; 30°; 31°; 42°; 44°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.57A; 
2024-12-14; 12:35:35; übergangsbetr.;    Heizen      ; 1; 0; 72°; 129°; 120°; 73%; 35%; 51%; 73%; 98.5%; 412°; 32°; 26°; 44%; 0°; 30°; 35°; 42°; 55°; 127°; 127°; 10991; 16825h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-12-14; 12:36:35; übergangsbetr.;    Heizen      ; 1; 0; 74°; 128°; 122°; 73%; 35%; 51%; 72%; 98.4%; 413°; 32°; 26°; 42%; 0°; 30°; 37°; 42°; 63°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.51A; 
2024-12-14; 12:37:35; übergangsbetr.;    Heizen      ; 1; 0; 76°; 128°; 121°; 70%; 35%; 49%; 69%; 98.3%; 413°; 32°; 26°; 47%; 0°; 30°; 35°; 42°; 61°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-12-14; 12:38:35; übergangsbetr.;    Heizen      ; 1; 0; 76°; 129°; 120°; 65%; 35%; 47%; 66%; 98.1%; 414°; 32°; 26°; 52%; 1°; 30°; 32°; 42°; 42°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.84A; 
2024-12-14; 12:39:35; übergangsbetr.;    Heizen      ; 1; 0; 76°; 129°; 123°; 66%; 35%; 48%; 67%; 98.0%; 414°; 33°; 26°; 49%; 1°; 30°; 32°; 42°; 40°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.63A; 
2024-12-14; 12:40:35; übergangsbetr.;    Heizen      ; 1; 0; 76°; 129°; 125°; 66%; 35%; 48%; 67%; 97.9%; 414°; 33°; 26°; 46%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.63A; 
2024-12-14; 12:41:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 130°; 125°; 64%; 35%; 47%; 65%; 97.8%; 415°; 34°; 26°; 50%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.25A; 
2024-12-14; 12:42:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 129°; 127°; 66%; 35%; 48%; 67%; 97.7%; 415°; 34°; 26°; 49%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-12-14; 12:43:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 129°; 128°; 66%; 35%; 48%; 67%; 97.6%; 415°; 36°; 26°; 49%; 1°; 30°; 29°; 42°; 43°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.93A; 
2024-12-14; 12:44:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 131°; 130°; 66%; 35%; 49%; 69%; 97.5%; 415°; 36°; 26°; 49%; 1°; 30°; 30°; 42°; 44°; 127°; 127°; 10991; 16826h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2024-12-14; 12:45:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 133°; 132°; 65%; 35%; 47%; 66%; 97.3%; 417°; 38°; 26°; 50%; 1°; 30°; 30°; 42°; 44°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2024-12-14; 12:46:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 133°; 134°; 67%; 35%; 48%; 68%; 97.2%; 418°; 39°; 26°; 50%; 1°; 30°; 30°; 42°; 44°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.97A; 
2024-12-14; 12:47:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 135°; 135°; 67%; 35%; 48%; 68%; 97.1%; 418°; 41°; 26°; 50%; 1°; 30°; 30°; 42°; 44°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.18A; 
2024-12-14; 12:48:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 135°; 137°; 69%; 35%; 49%; 69%; 97.0%; 418°; 43°; 26°; 50%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.95A; 
2024-12-14; 12:49:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 136°; 139°; 71%; 35%; 50%; 71%; 96.9%; 418°; 45°; 26°; 50%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.74A; 
2024-12-14; 12:50:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 135°; 141°; 75%; 35%; 52%; 74%; 96.8%; 418°; 47°; 26°; 51%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-12-14; 12:51:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 138°; 143°; 76%; 35%; 53%; 75%; 96.6%; 419°; 49°; 26°; 51%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.03A; 
2024-12-14; 12:52:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 141°; 144°; 75%; 35%; 52%; 74%; 96.5%; 419°; 51°; 26°; 52%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.06A; 
2024-12-14; 12:53:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 142°; 146°; 76%; 35%; 53%; 75%; 96.4%; 419°; 53°; 26°; 53%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-12-14; 12:54:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 144°; 148°; 78%; 35%; 54%; 77%; 96.3%; 420°; 54°; 26°; 54%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.35A; 
2024-12-14; 12:55:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 145°; 149°; 79%; 35%; 54%; 77%; 96.1%; 421°; 56°; 26°; 54%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.59A; 
2024-12-14; 12:56:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 145°; 151°; 83%; 35%; 56%; 81%; 96.0%; 421°; 58°; 26°; 54%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-12-14; 12:57:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 153°; 84%; 35%; 57%; 82%; 95.9%; 421°; 58°; 26°; 54%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.44A; 
2024-12-14; 12:58:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 149°; 155°; 86%; 35%; 58%; 83%; 95.7%; 421°; 60°; 26°; 54%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.76A; 
2024-12-14; 12:59:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 151°; 157°; 88%; 35%; 59%; 85%; 95.6%; 422°; 62°; 26°; 54%; 1°; 30°; 32°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
2024-12-14; 13:00:36; übergangsbetr.;    Heizen      ; 1; 0; 77°; 152°; 158°; 90%; 35%; 60%; 86%; 95.4%; 422°; 63°; 26°; 54%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-12-14; 13:01:36; übergangsbetr.;    Heizen      ; 1; 0; 77°; 155°; 160°; 91%; 35%; 59%; 86%; 95.3%; 422°; 64°; 26°; 54%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-12-14; 13:02:36; übergangsbetr.;    Heizen      ; 1; 0; 77°; 155°; 162°; 95%; 36%; 62%; 90%; 95.1%; 423°; 66°; 26°; 56%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 10991; 16826h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-12-14; 13:03:36; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 164°; 97%; 37%; 63%; 92%; 95.0%; 424°; 66°; 26°; 56%; 2°; 30°; 28°; 42°; 41°; 127°; 127°; 10991; 16826h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-12-14; 13:04:36; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 165°; 99%; 38%; 64%; 94%; 94.8%; 424°; 67°; 26°; 57%; 2°; 30°; 27°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.44A; 
2024-12-14; 13:05:36; übergangsbetr.;    Heizen      ; 1; 0; 78°; 161°; 165°; 98%; 38%; 64%; 93%; 94.7%; 426°; 68°; 26°; 63%; 2°; 30°; 27°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.23A; 
2024-12-14; 13:06:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 167°; 99%; 37%; 63%; 92%; 94.5%; 426°; 69°; 26°; 60%; 2°; 30°; 28°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-12-14; 13:07:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 168°; 99%; 37%; 63%; 92%; 94.3%; 426°; 70°; 26°; 61%; 2°; 30°; 28°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.72A; 
2024-12-14; 13:08:35; übergangsbetr.;    Heizen      ; 1; 0; 78°; 164°; 167°; 97%; 38%; 64%; 93%; 94.2%; 427°; 71°; 26°; 66%; 2°; 30°; 29°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.97A; 
2024-12-14; 13:09:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 170°; 100%; 39%; 65%; 95%; 94.0%; 427°; 72°; 26°; 62%; 2°; 30°; 30°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.67A; 
2024-12-14; 13:10:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 170°; 100%; 39%; 65%; 95%; 93.9%; 427°; 72°; 28°; 62%; 1°; 30°; 30°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.95A; 
2024-12-14; 13:11:35; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 171°; 100%; 39%; 65%; 95%; 93.7%; 428°; 72°; 28°; 63%; 2°; 30°; 30°; 42°; 40°; 127°; 127°; 10991; 16826h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.18A; 
