Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-13; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 159°; 91%; 0%; 0%; 0%; 87.0%; 414°; 78°; 76°; 0%; -6°; 32°; 32°; 45°; 43°; 127°; 127°; 11048; 16921h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.66A; 
2025-01-13; 10:45:29; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 124°; 174°; 100%; 35%; 40%; 0%; 73.8%; 431°; 78°; 75°; 0%; -4°; 32°; 40°; 46°; 60°; 127°; 127°; 11049; 16922h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.48A; 
2025-01-13; 10:46:29; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 119°; 170°; 100%; 35%; 40%; 0%; 73.8%; 430°; 78°; 76°; 100%; -4°; 32°; 32°; 46°; 38°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-01-13; 10:47:30; übergangsbetr.; Abst.Warten   1; 1; 0; 82°; 115°; 164°; 100%; 35%; 40%; 0%; 73.8%; 428°; 78°; 76°; 100%; -4°; 32°; 30°; 46°; 35°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-01-13; 10:48:30; übergangsbetr.; Abst.Warten   1; 1; 0; 82°; 111°; 163°; 100%; 35%; 40%; 0%; 73.8%; 427°; 78°; 76°; 100%; -4°; 32°; 29°; 46°; 50°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.91A; 
2025-01-13; 10:49:30; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 108°; 167°; 100%; 35%; 40%; 0%; 73.8%; 426°; 78°; 77°; 0%; -4°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.04A; 
2025-01-13; 10:50:30; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 105°; 166°; 100%; 0%; 0%; 0%; 73.8%; 425°; 78°; 77°; 0%; -4°; 32°; 28°; 46°; 36°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-13; 10:51:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 103°; 166°; 100%; 0%; 0%; 0%; 73.8%; 424°; 78°; 77°; 0%; -4°; 32°; 29°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 10:52:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 102°; 166°; 100%; 0%; 0%; 0%; 73.8%; 422°; 78°; 77°; 0%; -4°; 32°; 29°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 10:53:29; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 101°; 161°; 97%; 0%; 0%; 0%; 73.8%; 421°; 78°; 77°; 100%; -4°; 32°; 30°; 46°; 39°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.55A; 
2025-01-13; 10:54:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 99°; 165°; 99%; 0%; 0%; 0%; 73.8%; 421°; 78°; 77°; 0%; -4°; 32°; 32°; 46°; 42°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 10:55:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 98°; 167°; 98%; 0%; 0%; 0%; 73.8%; 420°; 78°; 77°; 0%; -4°; 32°; 36°; 46°; 50°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 10:56:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 97°; 166°; 98%; 0%; 0%; 0%; 73.8%; 420°; 78°; 77°; 0%; -4°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 10:57:29; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 95°; 160°; 92%; 0%; 0%; 0%; 73.8%; 419°; 78°; 77°; 100%; -4°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.49A; 
2025-01-13; 10:58:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 94°; 164°; 96%; 0%; 0%; 0%; 73.8%; 419°; 78°; 77°; 0%; -4°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 10:59:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 92°; 166°; 95%; 0%; 0%; 0%; 73.8%; 418°; 78°; 77°; 0%; -4°; 32°; 32°; 46°; 44°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 11:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 91°; 163°; 94%; 0%; 0%; 0%; 73.8%; 418°; 78°; 77°; 0%; -4°; 32°; 30°; 46°; 41°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.49A; 
2025-01-13; 11:01:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 91°; 163°; 94%; 0%; 0%; 0%; 73.8%; 417°; 78°; 77°; 0%; -4°; 32°; 29°; 46°; 42°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 11:02:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 165°; 93%; 0%; 0%; 0%; 73.8%; 416°; 78°; 77°; 0%; -4°; 32°; 28°; 46°; 50°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-13; 11:03:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 163°; 93%; 0%; 0%; 0%; 73.8%; 416°; 78°; 76°; 0%; -4°; 32°; 28°; 46°; 48°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 11:04:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 164°; 92%; 0%; 0%; 0%; 73.8%; 416°; 78°; 76°; 0%; -4°; 32°; 29°; 46°; 48°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-13; 11:05:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 162°; 91%; 0%; 0%; 0%; 73.8%; 415°; 78°; 76°; 0%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-13; 11:06:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 162°; 91%; 0%; 0%; 0%; 73.8%; 415°; 78°; 76°; 0%; -4°; 32°; 31°; 46°; 44°; 127°; 127°; 11049; 16923h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-13; 11:07:30; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 163°; 91%; 0%; 0%; 0%; 73.8%; 415°; 78°; 76°; 0%; -4°; 32°; 32°; 46°; 43°; 127°; 127°; 11049; 16923h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-13; 11:08:30; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 85°; 161°; 90%; 0%; 0%; 0%; 73.8%; 414°; 78°; 76°; 0%; -4°; 32°; 32°; 46°; 44°; 127°; 127°; 11049; 16923h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 11:09:30; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 84°; 161°; 90%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 33°; 46°; 43°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-13; 11:10:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 83°; 161°; 89%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:11:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 83°; 160°; 89%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 37°; 46°; 42°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:12:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 83°; 160°; 89%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 32°; 46°; 45°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:13:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 160°; 88%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 30°; 46°; 44°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:14:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 159°; 88%; 0%; 0%; 0%; 73.8%; 413°; 78°; 76°; 0%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:15:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 159°; 88%; 0%; 0%; 0%; 73.8%; 412°; 78°; 76°; 0%; -4°; 32°; 29°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 11:16:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 159°; 88%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:17:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 158°; 88%; 0%; 0%; 0%; 73.8%; 412°; 78°; 76°; 97%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.53A; 
2025-01-13; 11:18:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 80°; 165°; 87%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 32°; 46°; 48°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.34A; 
2025-01-13; 11:19:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 80°; 163°; 87%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 31°; 46°; 47°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.51A; 
2025-01-13; 11:20:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 79°; 163°; 86%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 11:21:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 79°; 164°; 86%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 11:22:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 78°; 164°; 86%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 0%; -4°; 32°; 32°; 46°; 45°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:23:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 78°; 162°; 84%; 0%; 0%; 0%; 73.8%; 412°; 77°; 76°; 100%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:24:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 78°; 165°; 86%; 0%; 0%; 0%; 73.8%; 411°; 77°; 76°; 0%; -4°; 32°; 40°; 46°; 45°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.32A; 
2025-01-13; 11:25:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 77°; 165°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 76°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 11:26:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 77°; 171°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 75°; 0%; -4°; 32°; 32°; 46°; 48°; 127°; 127°; 11049; 16923h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:27:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 168°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 76°; 0%; -4°; 32°; 30°; 46°; 43°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 11:28:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 76°; 169°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 76°; 0%; -4°; 32°; 30°; 46°; 38°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 11:29:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 76°; 170°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 75°; 0%; -4°; 32°; 29°; 46°; 44°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:30:30; übergangsbetr.;   Brenner Aus  ; 3; 0; 79°; 76°; 170°; 85%; 0%; 0%; 0%; 73.8%; 411°; 77°; 75°; 0%; -4°; 32°; 30°; 46°; 48°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 7.25A; 
2025-01-13; 11:31:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 171°; 85%; 0%; 0%; 0%; 100.0%; 411°; 77°; 75°; 0%; -4°; 32°; 31°; 46°; 50°; 127°; 127°; 11049; 16923h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:32:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 75°; 171°; 84%; 0%; 0%; 0%; 100.0%; 410°; 77°; 75°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 11:33:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 178°; 84%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 32°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:34:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 178°; 84%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:35:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 179°; 83%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.57A; 
2025-01-13; 11:36:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 77°; 74°; 184°; 83%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 33°; 46°; 45°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:37:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 73°; 184°; 83%; 0%; 0%; 0%; 100.0%; 410°; 77°; 72°; 89%; -4°; 32°; 38°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.57A; 
2025-01-13; 11:38:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 190°; 82%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 33°; 46°; 52°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:39:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 192°; 83%; 0%; 0%; 0%; 100.0%; 410°; 77°; 74°; 0%; -4°; 32°; 30°; 46°; 42°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 11:40:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 72°; 201°; 82%; 0%; 0%; 0%; 100.0%; 410°; 76°; 74°; 0%; -4°; 32°; 29°; 46°; 45°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:41:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 72°; 201°; 82%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 28°; 46°; 41°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 11:42:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 204°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 30°; 46°; 42°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 11:43:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 207°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:44:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 209°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 31°; 46°; 48°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:45:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 212°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 32°; 46°; 48°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:46:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 215°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 74°; 0%; -4°; 32°; 32°; 46°; 48°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:47:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 218°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 72°; 0%; -4°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:48:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 220°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 72°; 0%; -4°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 11:49:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 223°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 72°; 0%; -4°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:50:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 226°; 81%; 0%; 0%; 0%; 100.0%; 409°; 76°; 72°; 0%; -4°; 32°; 33°; 46°; 43°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:51:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 228°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 71°; 0%; -4°; 32°; 36°; 46°; 43°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:52:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 231°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 71°; 0%; -4°; 32°; 31°; 46°; 43°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:53:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 234°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 70°; 0%; -4°; 32°; 30°; 46°; 44°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:54:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 236°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 70°; 0%; -4°; 32°; 29°; 46°; 45°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 11:55:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 239°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 70°; 0%; -4°; 32°; 29°; 46°; 45°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 11:56:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 242°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 70°; 0%; -4°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:57:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 69°; 249°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 69°; 0%; -4°; 32°; 31°; 46°; 45°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 11:58:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 69°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 11:59:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 69°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 12:00:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 68°; 0%; -4°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 12:01:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 68°; 0%; -4°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 12:02:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 68°; 0%; -4°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 12:03:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 67°; 0%; -4°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 12:04:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 67°; 0%; -4°; 32°; 40°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 12:05:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 100.0%; 409°; 76°; 66°; 0%; -4°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
