Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-18; 00:00:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 133°; 124°; 58%; 35%; 44%; 60%; 85.0%; 416°; 34°; 26°; 51%; -4°; 31°; 36°; 43°; 43°; 127°; 127°; 11159; 17106h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.52A; 
2025-03-18; 10:54:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 63°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 10:55:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 62°; 0%; 1°; 30°; 30°; 42°; 43°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 10:56:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 62°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 10:57:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 61°; 0%; 1°; 30°; 32°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 10:58:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 61°; 0%; 2°; 30°; 38°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 10:59:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 60°; 0%; 2°; 30°; 30°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:00:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 60°; 0%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:01:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 60°; 0%; 2°; 30°; 27°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:02:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 60°; 0%; 2°; 30°; 27°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:03:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 59°; 0%; 2°; 30°; 27°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:04:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 61.1%; 409°; 77°; 59°; 0%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:05:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 77%; 0%; 0%; 0%; 61.1%; 409°; 77°; 58°; 0%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:06:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 78%; 0%; 0%; 0%; 61.1%; 409°; 77°; 58°; 0%; 2°; 30°; 28°; 42°; 42°; 127°; 127°; 11160; 17109h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:07:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 58°; 0%; 2°; 30°; 28°; 42°; 41°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 11:08:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 77°; 58°; 0%; 2°; 30°; 28°; 42°; 41°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:09:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 77°; 58°; 0%; 2°; 30°; 28°; 42°; 41°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:10:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 77°; 58°; 0%; 2°; 30°; 29°; 42°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:11:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 249°; 78%; 0%; 0%; 0%; 61.1%; 408°; 77°; 58°; 0%; 2°; 30°; 30°; 42°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:12:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 57°; 0%; 2°; 30°; 30°; 42°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 11:13:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 57°; 0%; 2°; 29°; 31°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 11:14:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 32°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 11:15:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 37°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:16:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 30°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:17:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:18:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:19:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 248°; 77%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:20:57; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:21:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 56°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:22:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 55°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.40A; 
2025-03-18; 11:23:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 55°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:24:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 55°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:25:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 55°; 0%; 2°; 29°; 26°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:26:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 54°; 0%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:27:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 61.1%; 408°; 76°; 54°; 0%; 2°; 29°; 27°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:28:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 248°; 77%; 0%; 0%; 0%; 61.1%; 408°; 76°; 54°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:29:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 61.1%; 408°; 76°; 54°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:30:58; übergangsbetr.;   Brenner Aus  ; 3; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 61.1%; 408°; 76°; 54°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 7.47A; 
2025-03-18; 11:31:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 54°; 0%; 2°; 29°; 29°; 41°; 38°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:32:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 54°; 0%; 2°; 29°; 40°; 41°; 38°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:33:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 53°; 0%; 2°; 29°; 30°; 41°; 40°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:34:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 53°; 0%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 11:35:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 53°; 0%; 2°; 29°; 27°; 41°; 46°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:36:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 48°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:37:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:38:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 34°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:39:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 33°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:40:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 46°; 127°; 127°; 11160; 17109h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:41:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 56°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:42:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 52°; 0%; 2°; 29°; 28°; 41°; 42°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:43:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 52°; 0%; 2°; 29°; 29°; 41°; 34°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:44:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 52°; 0%; 2°; 29°; 29°; 41°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:45:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 51°; 0%; 2°; 29°; 30°; 41°; 37°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:46:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 51°; 0%; 2°; 29°; 30°; 41°; 44°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:47:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 248°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 51°; 0%; 2°; 29°; 31°; 41°; 48°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 11:48:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 51°; 0%; 2°; 29°; 32°; 41°; 43°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:49:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 51°; 0%; 2°; 29°; 40°; 41°; 34°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:50:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 29°; 30°; 41°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:51:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 29°; 28°; 41°; 44°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 11:52:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 29°; 26°; 41°; 54°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:53:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 29°; 26°; 41°; 42°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:54:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 29°; 26°; 41°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 11:55:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:56:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 40°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 11:57:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 45°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 11:58:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 45°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 11:59:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 36°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 12:00:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 2°; 28°; 26°; 40°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 12:01:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 26°; 40°; 40°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 12:02:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 27°; 40°; 50°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 12:03:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 406°; 76°; 50°; 0%; 3°; 28°; 27°; 40°; 39°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 12:04:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 50°; 0%; 3°; 28°; 28°; 40°; 31°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 12:05:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 49°; 0%; 3°; 28°; 28°; 40°; 38°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 12:06:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 49°; 0%; 3°; 28°; 28°; 40°; 49°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 12:07:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 248°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 48°; 0%; 3°; 28°; 39°; 40°; 41°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 12:08:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 48°; 0%; 3°; 28°; 32°; 40°; 32°; 127°; 127°; 11160; 17109h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 12:09:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 48°; 0%; 3°; 28°; 28°; 40°; 38°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 12:10:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 406°; 76°; 48°; 0%; 3°; 28°; 27°; 40°; 50°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 12:11:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 48°; 0%; 3°; 28°; 26°; 40°; 40°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 12:12:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 48°; 0%; 3°; 28°; 26°; 40°; 31°; 127°; 127°; 11160; 17109h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 12:13:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 406°; 76°; 48°; 0%; 3°; 28°; 27°; 40°; 40°; 127°; 127°; 11160; 17109h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 12:14:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 406°; 76°; 48°; 0%; 3°; 28°; 27°; 40°; 50°; 127°; 127°; 11160; 17109h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 12:15:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 47°; 0%; 3°; 28°; 27°; 40°; 38°; 127°; 127°; 11160; 17109h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
