Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-01; 00:00:22; übergangsbetr.;    Heizen      ; 1; 0; 77°; 176°; 182°; 99%; 38%; 64%; 94%; 90.7%; 435°; 72°; 30°; 63%; 5°; 27°; 26°; 37°; 38°; 127°; 127°; 11176; 17134h; 40°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.82A; 
2025-04-01; 05:48:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 28°; 39°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 05:49:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 28°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 05:50:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 28°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 05:51:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.42A; 
2025-04-01; 05:52:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 05:53:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 05:54:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 39°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 05:55:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 05:56:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 4°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 05:57:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 05:58:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 05:59:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 32°; 0%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:00:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:01:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 27°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:02:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:03:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:04:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:05:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:06:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:07:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:08:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:09:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:10:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 31°; 0%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:11:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:12:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 32°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:13:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 32°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:14:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 30°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:15:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:16:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:17:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 28°; 40°; 37°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:18:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 28°; 40°; 41°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:19:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 26°; 40°; 43°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:20:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 3°; 28°; 26°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:21:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 26°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:22:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 26°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:23:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 26°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:24:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 26°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:25:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 27°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:26:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 27°; 40°; 41°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:27:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 27°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:28:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 27°; 40°; 46°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:29:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:30:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:31:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 28°; 40°; 35°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:32:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:33:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 69°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:34:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:35:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 46°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:36:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:37:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:38:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 35°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-01; 06:39:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 29°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:40:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 30°; 40°; 40°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:41:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 32°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:42:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 29°; 40°; 46°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:43:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:44:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:45:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:46:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 35°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:47:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:48:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:49:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 46°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:50:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:51:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 26°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 06:52:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 27°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 06:53:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 27°; 40°; 35°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:54:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 27°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 24%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 06:55:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 68°; 30°; 0%; 2°; 28°; 27°; 40°; 40°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:56:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 67°; 30°; 0%; 2°; 28°; 27°; 40°; 42°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:57:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 67°; 30°; 0%; 2°; 28°; 28°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 06:58:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 67°; 30°; 0%; 2°; 28°; 28°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 06:59:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 67°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-01; 07:00:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 67°; 30°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-01; 07:01:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 30°; 0%; 2°; 28°; 28°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 07:02:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 30°; 0%; 2°; 28°; 28°; 40°; 35°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 07:03:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 30°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 07:04:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 30°; 0%; 2°; 28°; 28°; 40°; 43°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 07:05:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 30°; 0%; 2°; 28°; 28°; 40°; 46°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-04-01; 07:06:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 29°; 0%; 2°; 28°; 29°; 40°; 44°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 07:07:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 29°; 0%; 3°; 28°; 29°; 40°; 38°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-01; 07:08:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 29°; 0%; 3°; 28°; 31°; 40°; 36°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-04-01; 07:09:20; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.9%; 405°; 66°; 29°; 0%; 3°; 28°; 32°; 40°; 34°; 127°; 127°; 11176; 17135h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
