Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-16; 00:00:14; übergangsbetr.;    Heizen      ; 1; 0; 78°; 164°; 166°; 90%; 35%; 60%; 86%; 94.6%; 425°; 68°; 25°; 64%; 4°; 28°; 28°; 38°; 37°; 127°; 127°; 11156; 17101h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.95A; 
2025-03-16; 03:24:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 47°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 03:25:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 248°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:26:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 03:27:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 27°; 38°; 37°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-16; 03:28:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 27°; 38°; 37°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 03:29:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 27°; 38°; 37°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:30:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 28°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:31:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 28°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:32:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 28°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:33:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 32°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:34:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 46°; 0%; 3°; 28°; 28°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 03:35:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 45°; 0%; 3°; 28°; 27°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:36:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 246°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 45°; 0%; 3°; 28°; 27°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:37:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 45°; 0%; 3°; 28°; 26°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:38:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 45°; 0%; 3°; 28°; 26°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-16; 03:39:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 44°; 0%; 3°; 28°; 26°; 38°; 36°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:40:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 44°; 0%; 3°; 28°; 26°; 38°; 37°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:41:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.1%; 407°; 74°; 44°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:42:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 44°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:43:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 44°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:44:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 44°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 03:45:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 44°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:46:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 43°; 0%; 3°; 28°; 29°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:47:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 43°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-16; 03:48:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 43°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 03:49:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:50:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:51:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:52:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:53:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:54:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:55:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 03:56:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:57:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 03:58:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 32°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 03:59:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 249°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 42°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:00:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 41°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:01:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 41°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:02:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 41°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:03:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 41°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:04:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:05:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:06:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:07:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:08:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:09:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:10:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:11:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 40°; 0%; 3°; 28°; 30°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:12:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 39°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:13:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 39°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:14:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 39°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:15:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 39°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:16:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 39°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:17:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:18:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:19:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:20:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:21:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-16; 04:22:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:23:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 32°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 04:24:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 246°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:25:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-16; 04:26:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-16; 04:27:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:28:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:29:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:30:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:31:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 38°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:32:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 37°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:33:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 37°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:34:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 37°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:35:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 37°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.40A; 
2025-03-16; 04:36:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 37°; 0%; 3°; 28°; 30°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:37:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:38:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 248°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:39:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-16; 04:40:14; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-16; 04:45:04; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.36A; 
2025-03-16; 04:46:04; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-16; 04:47:04; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.1%; 406°; 74°; 36°; 0%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 11156; 17102h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
