Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-23; 00:00:16; übergangsbetr.;    Heizen      ; 1; 0; 77°; 177°; 185°; 99%; 38%; 64%; 94%; 73.1%; 437°; 72°; 56°; 63%; 10°; 24°; 36°; 33°; 48°; 127°; 127°; 11165; 17118h; 40°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.67A; 
2025-03-23; 05:02:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 56°; 0%; 4°; 27°; 38°; 36°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:03:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 56°; 0%; 4°; 28°; 38°; 37°; 29°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:04:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 55°; 0%; 4°; 28°; 38°; 37°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:05:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 55°; 0%; 4°; 28°; 38°; 37°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:06:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 55°; 0%; 4°; 28°; 38°; 37°; 45°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:07:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 55°; 0%; 4°; 28°; 38°; 37°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:08:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 55°; 0%; 4°; 28°; 38°; 37°; 47°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:09:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 40°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:10:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 35°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:11:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:12:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:13:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:14:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:15:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 249°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:16:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 248°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 46°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:17:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-23; 05:18:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 46°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:19:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 39°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 16%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:20:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 35°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-23; 05:21:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:22:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:23:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:24:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:25:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:26:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 45°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:27:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-23; 05:28:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 47°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:29:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 37°; 40°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:30:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 38°; 35°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:31:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 249°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 38°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:32:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 54°; 0%; 4°; 28°; 38°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:33:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 53°; 0%; 4°; 28°; 38°; 39°; 31°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:34:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 53°; 0%; 4°; 28°; 38°; 39°; 37°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:35:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 53°; 0%; 4°; 28°; 38°; 39°; 44°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:36:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 53°; 0%; 4°; 28°; 38°; 39°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:37:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 53°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:38:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 46°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-23; 05:39:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:40:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 34°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:41:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 05:42:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:43:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 33°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:44:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 39°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:45:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 46°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:46:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 51°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:47:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 123°; 67%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-23; 05:48:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 120°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 42°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:49:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 18%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 36°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:50:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 21%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 33°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:51:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 25%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:52:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 28%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:53:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 31%; 0%; 0%; 0%; 70.8%; 405°; 72°; 52°; 0%; 4°; 28°; 38°; 39°; 34°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:54:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 35%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 42°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:55:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 38%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 48°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:56:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 41%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 52°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 05:57:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 45%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 50°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 05:58:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 48%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 42°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 05:59:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 51%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 36°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:00:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 55%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 38°; 39°; 33°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:01:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 58%; 0%; 0%; 0%; 70.8%; 405°; 72°; 51°; 0%; 4°; 28°; 38°; 39°; 31°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:02:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 61%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 38°; 39°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:03:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 65%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 38°; 39°; 36°; 127°; 127°; 11165; 17118h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:04:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 68%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 38°; 39°; 42°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:05:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 38°; 39°; 49°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:06:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 28°; 39°; 52°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 06:07:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 23°; 39°; 47°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 06:08:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 22°; 39°; 40°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:09:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 22°; 39°; 36°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:10:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 23°; 39°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-23; 06:11:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 24°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:12:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 25°; 39°; 32°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 06:13:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 26°; 39°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-23; 06:14:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 26°; 39°; 46°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 06:15:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 50°; 0%; 4°; 28°; 27°; 39°; 52°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-23; 06:16:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 49°; 0%; 4°; 28°; 28°; 39°; 52°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 06:17:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 49°; 0%; 4°; 28°; 28°; 39°; 44°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-03-23; 06:18:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 28°; 39°; 38°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:19:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 28°; 39°; 34°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 18%; AN; ZU; TROCKEN; 0.23A; 
2025-03-23; 06:20:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 28°; 39°; 31°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-23; 06:21:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 28°; 39°; 30°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-23; 06:22:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 29°; 39°; 33°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-23; 06:23:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 70.8%; 405°; 72°; 48°; 0%; 4°; 28°; 30°; 39°; 41°; 127°; 127°; 11165; 17118h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
