Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-09; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 104°; 158°; 100%; 0%; 0%; 0%; 87.3%; 424°; 78°; 77°; 0%; -0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-09; 10:38:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 46°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 10:39:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 46°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:40:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 46°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 10:41:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 46°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 10:42:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 46°; 26°; 0%; 2°; 29°; 29°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 10:43:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 45°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 17%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 10:44:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 45°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 10:45:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 45°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 10:46:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 45°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 10:47:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 10:48:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 10:49:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:50:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:51:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 10:52:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:53:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 44°; 26°; 0%; 2°; 29°; 29°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 10:54:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 43°; 26°; 0%; 2°; 29°; 29°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 10:55:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 43°; 26°; 0%; 2°; 29°; 30°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:56:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 43°; 26°; 0%; 2°; 29°; 30°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 10:57:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 10:58:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 10:59:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 11:00:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 11:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:03:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:05:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:06:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:07:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 42°; 26°; 0%; 2°; 29°; 28°; 41°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:08:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 41°; 26°; 0%; 3°; 28°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:09:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 41°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:10:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 41°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:11:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 41°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:12:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 47°; 57°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:13:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:14:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 40°; 26°; 0%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:15:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:16:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:17:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:18:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:19:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 40°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:20:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 39°; 26°; 0%; 4°; 28°; 30°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:21:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 39°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:22:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 39°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:23:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 39°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:24:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 39°; 26°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:25:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 38°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:26:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 26°; 0%; 4°; 28°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:27:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:28:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:29:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 26°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:30:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:31:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 20%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:32:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 38°; 25°; 0%; 4°; 28°; 30°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:33:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 39°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:34:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 11:35:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:36:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:37:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 38°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:38:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 38°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:39:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 37°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:40:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 37°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 21%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 11:41:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 37°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:42:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 37°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:43:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 11:44:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:45:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 404°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:46:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 46°; 56°; 66%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:47:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 65%; 0%; 0%; 0%; 87.2%; 404°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:48:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 46°; 56°; 65%; 0%; 0%; 0%; 87.2%; 404°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 11:49:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 17%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:50:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 39°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:51:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 39°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:52:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:53:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:54:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 11:55:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:56:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:57:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 36°; 25°; 0%; 4°; 28°; 28°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 19%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 11:58:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 35°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 11:59:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 87.2%; 403°; 35°; 25°; 0%; 4°; 28°; 27°; 40°; 38°; 127°; 127°; 11040; 16908h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
