Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-18; 00:00:25; übergangsbetr.;    Heizen      ; 1; 0; 77°; 144°; 150°; 83%; 35%; 56%; 81%; 95.7%; 421°; 58°; 25°; 56%; 5°; 27°; 28°; 36°; 37°; 127°; 127°; 10997; 16836h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-12-18; 06:11:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:12:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:13:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-18; 06:14:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 86.8%; 406°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:15:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 86.8%; 406°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:16:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:17:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:18:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:19:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:20:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:21:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:22:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:23:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:24:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:25:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:26:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-18; 06:27:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:28:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-18; 06:29:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:30:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:31:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:32:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-18; 06:33:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:34:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:35:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:36:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:37:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 32°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:38:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:39:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:40:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:41:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:42:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:43:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:44:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-18; 06:45:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:46:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:47:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:48:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:49:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:50:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:51:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 31°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:52:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:53:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 06:54:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:55:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:56:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 06:57:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 06:58:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 06:59:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:00:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:01:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:02:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:03:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:04:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-18; 07:05:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:06:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:07:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:08:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:09:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:10:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:11:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:12:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:13:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:14:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:15:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 29°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:16:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:17:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:18:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-18; 07:19:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-18; 07:20:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:21:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-18; 07:22:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:23:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:24:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-18; 07:25:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:26:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 405°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:27:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:28:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-18; 07:29:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-18; 07:30:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-18; 07:31:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-18; 07:32:25; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 86.8%; 404°; 74°; 30°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 10997; 16837h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
