Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-22; 19:30:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 40°; 50°; 62%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 19:31:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 40°; 50°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 19:32:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 40°; 50°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 19:33:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 19:34:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 19:35:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 19:36:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 19:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 19:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 19:39:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 19:40:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 19:41:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 19:42:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 15°; 0°; 28°; 0°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 19:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 28°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 19:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 27°; 25°; 22°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 19:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 26°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 19:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 24°; 25°; 20°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 19:47:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 19:48:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:49:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 19:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 19:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 21°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 22°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 22°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 19:54:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 23°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:55:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 19:56:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:57:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 22°; 25°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 19:58:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 23°; 25°; 30°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 19:59:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 35°; 0%; 14°; 22°; 23°; 25°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:00:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 23°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:01:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 23°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:02:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 23°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:03:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 23°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:04:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 23°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:05:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 24°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:06:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 24°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:07:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 24°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 24°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:09:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 24°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:10:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:11:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:12:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:13:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 21°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 21°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:15:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 21°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 20:16:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 21°; 25°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:17:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 21°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:18:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:19:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 20:20:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:21:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:22:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 44°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:23:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:24:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 60°; 34°; 0%; 14°; 22°; 22°; 25°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:25:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:26:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:27:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:28:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:29:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:30:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:31:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:32:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:33:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:34:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:35:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 22°; 23°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:36:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:39:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:40:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 21°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:41:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 21°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:42:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 21°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 21°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 21°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:47:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:48:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:49:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 25°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
