Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-05; 11:06:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 236°; 80%; 0%; 0%; 0%; 63.8%; 409°; 77°; 52°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:07:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 238°; 76%; 0%; 0%; 0%; 63.8%; 409°; 77°; 52°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:08:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 244°; 80%; 0%; 0%; 0%; 63.8%; 409°; 77°; 51°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 11:09:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 247°; 80%; 0%; 0%; 0%; 63.8%; 409°; 77°; 50°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:10:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 50°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 11:11:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 50°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:12:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 50°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:13:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 49°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 11:14:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 48°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:15:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 250°; 80%; 0%; 0%; 0%; 63.8%; 409°; 76°; 48°; 0%; -0°; 30°; 31°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:16:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 67°; 250°; 79%; 0%; 0%; 0%; 63.8%; 409°; 76°; 48°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 11:17:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 67°; 248°; 78%; 0%; 0%; 0%; 63.8%; 409°; 76°; 48°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:18:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 63.8%; 409°; 76°; 47°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:19:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 63.8%; 409°; 76°; 46°; 0%; -0°; 30°; 29°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:20:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 78%; 0%; 0%; 0%; 63.8%; 409°; 76°; 46°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:21:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 46°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:22:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 46°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 11:23:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 46°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:24:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 46°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:25:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 45°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 11:26:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 248°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 44°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:27:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 44°; 0%; -0°; 30°; 31°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:28:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 44°; 0%; -0°; 30°; 31°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:29:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 44°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:30:32; übergangsbetr.;   Brenner Aus  ; 3; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 63.8%; 408°; 76°; 44°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 7.09A; 
2025-01-05; 11:31:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 43°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:32:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 43°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:33:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:34:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:35:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 248°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:36:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 11:37:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 11:38:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:39:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 42°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:40:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 41°; 0%; -0°; 30°; 31°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 11:41:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 100.0%; 408°; 76°; 41°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:42:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 41°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:43:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:44:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:45:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 248°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:46:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:47:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:48:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 11:49:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 40°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 11:50:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 39°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:51:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 39°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:52:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 100.0%; 408°; 76°; 39°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-01-05; 11:53:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 11:54:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:55:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:56:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:57:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 11:58:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 406°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 43°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 11:59:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 12:00:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:01:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:02:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:03:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 12:05:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 38°; 0%; -0°; 30°; 31°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 12:06:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 37°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:07:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 37°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:08:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 37°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 12:09:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 37°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 12:10:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 12:11:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 46°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 12:12:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 44°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:13:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:14:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 12:15:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 12:16:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:17:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 248°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 32°; 43°; 41°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 12:18:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 41°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 12:19:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 41°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:20:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 40°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:21:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 41°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 12:22:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:23:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 406°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 12:24:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 41°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 12:25:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 12:26:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 12:27:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 406°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 12:28:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 100.0%; 407°; 76°; 36°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11034; 16898h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
