Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-27; 00:00:49; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 173°; 100%; 39%; 65%; 95%; 92.4%; 430°; 75°; 26°; 65%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 11076; 16966h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.23A; 
2025-01-27; 10:15:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 39°; 29°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 10:16:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 39°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:17:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 10:18:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 10:19:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:20:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 10:21:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 10:22:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:23:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 10:24:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:25:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:26:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 38°; 28°; 0%; 2°; 29°; 31°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:27:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 37°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 10:28:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 37°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:29:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 37°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 10:30:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 10:31:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 10:32:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 10:33:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:34:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 10:35:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 10:36:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:37:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:38:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 36°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 10:39:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 35°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:40:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 35°; 28°; 0%; 2°; 29°; 29°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 10:41:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.7%; 404°; 35°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 10:42:48; übergangsbetr.;   Anheizen     ; 1; 0; 54°; 48°; 58°; 67%; 100%; 70%; 100%; 87.7%; 404°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.25A; 
2025-01-27; 10:43:48; übergangsbetr.;   Anheizen     ; 1; 0; 54°; 50°; 60°; 68%; 100%; 70%; 100%; 87.5%; 404°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.10A; 
2025-01-27; 10:44:48; übergangsbetr.;  Vorwärmphase  ; 1; 0; 54°; 51°; 61°; 69%; 100%; 45%; 0%; 87.4%; 404°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.32A; 
2025-01-27; 10:45:48; übergangsbetr.;  Vorwärmphase  ; 1; 0; 54°; 55°; 65°; 70%; 100%; 45%; 0%; 87.4%; 404°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.87A; 
2025-01-27; 10:46:48; übergangsbetr.;    Zünden      ; 1; 0; 54°; 64°; 74°; 73%; 100%; 66%; 60%; 87.4%; 404°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.34A; 
2025-01-27; 10:47:48; übergangsbetr.;    Zünden      ; 1; 0; 55°; 71°; 81°; 77%; 100%; 66%; 60%; 87.3%; 405°; 34°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11076; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.57A; 
2025-01-27; 10:48:48; übergangsbetr.;    Heizen      ; 1; 0; 56°; 82°; 92°; 80%; 100%; 55%; 78%; 87.2%; 405°; 33°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.08A; 
2025-01-27; 10:49:48; übergangsbetr.;    Heizen      ; 1; 0; 57°; 88°; 98°; 83%; 100%; 56%; 81%; 87.1%; 406°; 33°; 28°; 0%; 2°; 29°; 28°; 41°; 39°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.80A; 
2025-01-27; 10:50:48; übergangsbetr.;    Heizen      ; 1; 0; 58°; 98°; 108°; 87%; 100%; 58%; 84%; 86.9%; 407°; 33°; 28°; 0%; 2°; 29°; 28°; 41°; 38°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.10A; 
2025-01-27; 10:51:48; übergangsbetr.;    Heizen      ; 1; 0; 60°; 109°; 119°; 90%; 74%; 60%; 86%; 86.8%; 408°; 33°; 28°; 0%; 2°; 29°; 28°; 41°; 38°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-01-27; 10:52:48; übergangsbetr.;    Heizen      ; 1; 0; 64°; 119°; 129°; 93%; 44%; 61%; 89%; 86.6%; 409°; 32°; 28°; 0%; 2°; 29°; 27°; 41°; 38°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.55A; 
2025-01-27; 10:53:48; übergangsbetr.;    Heizen      ; 1; 0; 66°; 125°; 129°; 90%; 35%; 60%; 87%; 86.5%; 411°; 32°; 28°; 44%; 2°; 29°; 28°; 41°; 38°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.16A; 
2025-01-27; 10:54:48; übergangsbetr.;    Heizen      ; 1; 0; 70°; 128°; 124°; 81%; 35%; 55%; 79%; 86.3%; 412°; 32°; 28°; 40%; 2°; 29°; 31°; 41°; 44°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-01-27; 10:55:48; übergangsbetr.;    Heizen      ; 1; 0; 72°; 128°; 120°; 75%; 35%; 52%; 74%; 86.2%; 412°; 32°; 28°; 44%; 2°; 29°; 36°; 41°; 54°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.61A; 
2025-01-27; 10:56:48; übergangsbetr.;    Heizen      ; 1; 0; 74°; 129°; 122°; 73%; 35%; 51%; 73%; 86.1%; 413°; 32°; 28°; 42%; 2°; 29°; 36°; 41°; 61°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-27; 10:57:48; übergangsbetr.;    Heizen      ; 1; 0; 76°; 128°; 121°; 70%; 35%; 50%; 70%; 86.0%; 414°; 32°; 28°; 47%; 2°; 29°; 34°; 41°; 61°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.65A; 
2025-01-27; 10:58:48; übergangsbetr.;    Heizen      ; 1; 0; 76°; 128°; 121°; 68%; 35%; 49%; 69%; 85.9%; 414°; 32°; 28°; 53%; 2°; 29°; 32°; 41°; 42°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-27; 10:59:48; übergangsbetr.;    Heizen      ; 1; 0; 76°; 129°; 123°; 67%; 35%; 48%; 68%; 85.7%; 414°; 32°; 28°; 50%; 2°; 29°; 31°; 41°; 40°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-01-27; 11:00:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 130°; 123°; 64%; 35%; 47%; 65%; 85.6%; 415°; 33°; 28°; 53%; 2°; 29°; 30°; 41°; 42°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.01A; 
2025-01-27; 11:01:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 129°; 125°; 65%; 35%; 47%; 66%; 85.5%; 415°; 34°; 28°; 52%; 2°; 29°; 31°; 41°; 44°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-27; 11:02:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 129°; 127°; 66%; 35%; 48%; 67%; 85.4%; 415°; 34°; 28°; 51%; 2°; 29°; 30°; 41°; 44°; 127°; 127°; 11077; 16967h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.06A; 
2025-01-27; 11:03:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 131°; 128°; 64%; 35%; 47%; 66%; 85.3%; 416°; 36°; 28°; 50%; 3°; 28°; 31°; 40°; 42°; 127°; 127°; 11077; 16967h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.69A; 
2025-01-27; 11:04:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 131°; 130°; 66%; 35%; 48%; 67%; 85.2%; 417°; 36°; 28°; 50%; 3°; 28°; 31°; 40°; 40°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.27A; 
2025-01-27; 11:05:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 132°; 132°; 67%; 35%; 48%; 68%; 85.1%; 418°; 38°; 28°; 50%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.55A; 
2025-01-27; 11:06:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 134°; 134°; 67%; 35%; 48%; 68%; 84.9%; 418°; 38°; 28°; 50%; 3°; 28°; 27°; 40°; 38°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2025-01-27; 11:07:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 134°; 136°; 69%; 35%; 49%; 69%; 84.8%; 418°; 40°; 28°; 51%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.72A; 
2025-01-27; 11:08:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 135°; 137°; 69%; 35%; 49%; 69%; 84.7%; 418°; 42°; 28°; 51%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-27; 11:09:48; übergangsbetr.;    Heizen      ; 1; 0; 78°; 136°; 137°; 69%; 35%; 49%; 69%; 84.6%; 418°; 44°; 28°; 57%; 3°; 28°; 26°; 40°; 38°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.01A; 
2025-01-27; 11:10:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 137°; 141°; 73%; 35%; 51%; 73%; 84.5%; 419°; 46°; 28°; 53%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.74A; 
2025-01-27; 11:11:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 137°; 143°; 76%; 35%; 53%; 75%; 84.3%; 419°; 48°; 28°; 53%; 3°; 28°; 26°; 40°; 40°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-27; 11:12:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 140°; 144°; 76%; 35%; 53%; 75%; 84.2%; 419°; 50°; 28°; 53%; 3°; 28°; 26°; 40°; 41°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.46A; 
2025-01-27; 11:13:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 141°; 146°; 79%; 35%; 54%; 77%; 84.1%; 419°; 52°; 28°; 53%; 3°; 28°; 26°; 40°; 42°; 127°; 127°; 11077; 16968h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.10A; 
2025-01-27; 11:14:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 143°; 148°; 80%; 35%; 55%; 78%; 84.0%; 421°; 54°; 28°; 53%; 3°; 28°; 27°; 40°; 42°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-27; 11:15:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 145°; 150°; 82%; 35%; 56%; 80%; 83.8%; 421°; 55°; 28°; 53%; 3°; 28°; 27°; 40°; 42°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2025-01-27; 11:16:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 146°; 151°; 83%; 35%; 56%; 81%; 83.7%; 421°; 56°; 28°; 54%; 3°; 28°; 27°; 40°; 44°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.12A; 
2025-01-27; 11:17:48; übergangsbetr.;    Heizen      ; 1; 0; 78°; 148°; 151°; 83%; 35%; 56%; 81%; 83.6%; 421°; 58°; 28°; 60%; 3°; 28°; 27°; 40°; 42°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.88A; 
2025-01-27; 11:18:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 149°; 155°; 88%; 35%; 59%; 85%; 83.4%; 422°; 59°; 28°; 55%; 3°; 28°; 36°; 40°; 38°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.65A; 
2025-01-27; 11:19:48; übergangsbetr.;    Heizen      ; 1; 0; 78°; 151°; 154°; 86%; 35%; 58%; 83%; 83.3%; 422°; 60°; 28°; 61%; 3°; 28°; 30°; 40°; 38°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.52A; 
2025-01-27; 11:20:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 151°; 158°; 92%; 35%; 61%; 88%; 83.1%; 422°; 62°; 29°; 57%; 3°; 28°; 29°; 40°; 38°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-01-27; 11:21:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 154°; 160°; 93%; 35%; 60%; 87%; 83.0%; 423°; 64°; 29°; 57%; 3°; 28°; 28°; 40°; 38°; 127°; 127°; 11077; 16968h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.84A; 
2025-01-27; 11:22:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 156°; 162°; 94%; 35%; 60%; 87%; 82.8%; 423°; 64°; 29°; 59%; 3°; 28°; 28°; 40°; 40°; 127°; 127°; 11077; 16968h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.88A; 
2025-01-27; 11:23:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 163°; 95%; 36%; 62%; 90%; 82.7%; 424°; 66°; 29°; 59%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.38A; 
2025-01-27; 11:24:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 165°; 99%; 38%; 64%; 94%; 82.5%; 426°; 66°; 29°; 60%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.57A; 
2025-01-27; 11:25:48; übergangsbetr.;    Heizen      ; 1; 0; 78°; 158°; 164°; 98%; 39%; 65%; 95%; 82.4%; 426°; 67°; 29°; 65%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-01-27; 11:26:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 167°; 100%; 39%; 65%; 95%; 82.2%; 426°; 68°; 29°; 61%; 3°; 28°; 28°; 40°; 42°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.74A; 
2025-01-27; 11:27:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 167°; 99%; 38%; 64%; 94%; 82.0%; 427°; 69°; 29°; 61%; 3°; 28°; 28°; 40°; 43°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.84A; 
2025-01-27; 11:28:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 168°; 99%; 38%; 64%; 94%; 81.9%; 427°; 70°; 29°; 62%; 3°; 28°; 29°; 40°; 42°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.86A; 
2025-01-27; 11:29:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 169°; 99%; 38%; 64%; 94%; 81.7%; 427°; 70°; 29°; 62%; 3°; 28°; 29°; 40°; 40°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.76A; 
2025-01-27; 11:30:48; übergangsbetr.;    Heizen      ; 1; 0; 78°; 166°; 168°; 96%; 37%; 63%; 91%; 100.0%; 427°; 71°; 29°; 69%; 3°; 28°; 29°; 40°; 39°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.27A; 
2025-01-27; 11:31:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 171°; 100%; 39%; 65%; 95%; 99.8%; 428°; 72°; 29°; 64%; 3°; 28°; 36°; 40°; 39°; 127°; 127°; 11077; 16968h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.65A; 
2025-01-27; 11:32:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 172°; 99%; 38%; 64%; 94%; 99.6%; 429°; 72°; 29°; 64%; 3°; 28°; 30°; 40°; 39°; 127°; 127°; 11077; 16968h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.16A; 
2025-01-27; 11:33:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 99.5%; 429°; 72°; 29°; 64%; 3°; 28°; 28°; 40°; 39°; 127°; 127°; 11077; 16968h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-27; 11:34:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 99.3%; 429°; 72°; 29°; 64%; 3°; 28°; 27°; 40°; 39°; 127°; 127°; 11077; 16968h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.82A; 
2025-01-27; 11:35:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 99.2%; 430°; 72°; 29°; 64%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11077; 16968h; 39°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.67A; 
2025-01-27; 11:36:48; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 172°; 100%; 39%; 65%; 95%; 99.0%; 430°; 74°; 29°; 64%; 3°; 28°; 26°; 40°; 39°; 127°; 127°; 11077; 16968h; 39°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.65A; 
