Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-12; 00:00:30; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 170°; 100%; 39%; 65%; 95%; 94.2%; 426°; 75°; 26°; 62%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11046; 16917h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.57A; 
2025-01-12; 05:29:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 05:30:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:31:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:32:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 05:33:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 05:34:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 05:35:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:36:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:37:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:38:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 120°; 55%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:39:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 120°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:40:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 19%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:41:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 22%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 05:42:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 25%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 05:43:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 29%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:44:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 32%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 05:45:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 35%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 05:46:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 39%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:47:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 42%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:48:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 45%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 05:49:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 49%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 05:50:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 52%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 05:51:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 55%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-01-12; 05:52:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 59%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:53:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 62%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:54:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 65%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:55:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 69%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 05:56:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 05:57:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 05:58:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 05:59:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:00:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:01:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 41°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:02:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:03:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:04:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:05:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:06:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:07:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:08:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:09:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:10:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:11:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 74°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:12:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:13:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:14:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:15:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:16:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:17:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 06:18:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 45°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:19:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 45°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:20:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 45°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:21:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 45°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:22:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:23:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:24:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:25:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:26:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:27:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:28:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:29:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:30:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-12; 06:31:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:32:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-12; 06:33:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:34:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:35:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 72°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-12; 06:36:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:37:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-12; 06:38:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:39:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:40:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:41:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 71°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 20%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:42:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:43:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:44:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 42°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-12; 06:45:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:46:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 31°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:47:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-12; 06:48:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-12; 06:49:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 44°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-12; 06:50:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 88.0%; 405°; 70°; 28°; 0%; -2°; 30°; 30°; 44°; 43°; 127°; 127°; 11046; 16918h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
