Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-06-13; 13:17:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 151°; 158°; 92%; 35%; 61%; 88%; 94.3%; 416°; 53°; 36°; 46%; 18°; 0°; 23°; 0°; 22°; 127°; 127°; 10884; 16644h; 32°; 80°; 24°; 18%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-06-13; 13:18:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 151°; 160°; 97%; 37%; 63%; 91%; 94.2%; 417°; 54°; 36°; 46%; 18°; 0°; 23°; 0°; 22°; 127°; 127°; 10884; 16644h; 32°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 2.84A; 
2024-06-13; 13:19:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 151°; 160°; 99%; 38%; 64%; 94%; 94.0%; 417°; 54°; 36°; 51%; 18°; 0°; 23°; 0°; 22°; 127°; 127°; 10884; 16644h; 32°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 3.12A; 
2024-06-13; 13:20:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 153°; 158°; 98%; 38%; 64%; 93%; 93.8%; 417°; 56°; 36°; 51%; 18°; 0°; 23°; 0°; 23°; 127°; 127°; 10884; 16644h; 32°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 1.97A; 
2024-06-13; 13:21:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 155°; 160°; 99%; 38%; 64%; 93%; 93.7%; 417°; 56°; 36°; 51%; 18°; 0°; 23°; 0°; 23°; 127°; 127°; 10884; 16644h; 32°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-06-13; 13:22:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 156°; 159°; 99%; 39%; 65%; 95%; 93.5%; 419°; 58°; 37°; 57%; 18°; 0°; 23°; 0°; 23°; 127°; 127°; 10884; 16644h; 33°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-06-13; 13:23:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 162°; 100%; 39%; 65%; 95%; 93.4%; 419°; 58°; 37°; 52%; 18°; 0°; 23°; 0°; 23°; 127°; 127°; 10884; 16644h; 33°; 80°; 24°; 17%; AUS; OFFEN; TROCKEN; 2.69A; 
2024-06-13; 13:24:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 160°; 162°; 97%; 37%; 63%; 92%; 93.2%; 419°; 58°; 37°; 58%; 18°; 0°; 23°; 0°; 24°; 127°; 127°; 10884; 16644h; 33°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-06-13; 13:25:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 165°; 100%; 39%; 65%; 95%; 93.0%; 420°; 60°; 38°; 54%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 33°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 2.76A; 
2024-06-13; 13:26:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 166°; 100%; 39%; 65%; 95%; 92.9%; 422°; 60°; 38°; 54%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-06-13; 13:27:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 166°; 99%; 38%; 64%; 94%; 92.7%; 422°; 61°; 38°; 54%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 2.78A; 
2024-06-13; 13:28:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 167°; 100%; 39%; 65%; 95%; 92.6%; 422°; 62°; 38°; 54%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-06-13; 13:29:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 166°; 99%; 39%; 65%; 95%; 92.4%; 422°; 63°; 38°; 55%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.20A; 
2024-06-13; 13:30:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 166°; 100%; 39%; 65%; 95%; 92.2%; 423°; 64°; 38°; 55%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-06-13; 13:31:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 166°; 100%; 39%; 65%; 95%; 92.1%; 423°; 64°; 38°; 55%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10884; 16644h; 34°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-06-13; 13:32:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 166°; 97%; 37%; 63%; 92%; 91.9%; 424°; 64°; 38°; 55%; 18°; 0°; 24°; 0°; 25°; 127°; 127°; 10884; 16644h; 35°; 80°; 25°; 16%; AUS; OFFEN; TROCKEN; 2.82A; 
2024-06-13; 13:33:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 168°; 100%; 39%; 65%; 95%; 91.8%; 424°; 66°; 38°; 55%; 18°; 0°; 24°; 0°; 25°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 16%; AUS; OFFEN; TROCKEN; 2.97A; 
2024-06-13; 13:34:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 167°; 100%; 39%; 65%; 95%; 91.6%; 424°; 66°; 38°; 54%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 16%; AUS; OFFEN; TROCKEN; 3.29A; 
2024-06-13; 13:35:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 166°; 99%; 38%; 64%; 94%; 91.4%; 425°; 66°; 38°; 54%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 16%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-06-13; 13:36:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 167°; 100%; 39%; 65%; 95%; 91.3%; 425°; 66°; 38°; 53%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 16%; AUS; OFFEN; TROCKEN; 2.72A; 
2024-06-13; 13:37:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 168°; 100%; 39%; 65%; 95%; 91.1%; 425°; 67°; 38°; 53%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 16%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-06-13; 13:38:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 169°; 100%; 39%; 65%; 95%; 91.0%; 425°; 67°; 38°; 53%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 35°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.31A; 
2024-06-13; 13:39:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 169°; 99%; 38%; 64%; 94%; 90.8%; 426°; 68°; 38°; 53%; 18°; 0°; 24°; 0°; 26°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.37A; 
2024-06-13; 13:40:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 170°; 100%; 39%; 65%; 95%; 90.6%; 427°; 68°; 38°; 53%; 18°; 0°; 24°; 0°; 28°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 17%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-06-13; 13:41:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 171°; 100%; 39%; 65%; 95%; 90.5%; 427°; 68°; 38°; 53%; 18°; 0°; 24°; 0°; 28°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.06A; 
2024-06-13; 13:42:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 172°; 100%; 39%; 65%; 95%; 90.3%; 427°; 68°; 39°; 54%; 18°; 0°; 24°; 0°; 28°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.80A; 
2024-06-13; 13:43:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 172°; 99%; 39%; 65%; 95%; 90.1%; 427°; 69°; 39°; 54%; 18°; 0°; 24°; 0°; 28°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.80A; 
2024-06-13; 13:44:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 163°; 170°; 98%; 39%; 65%; 95%; 90.0%; 427°; 69°; 39°; 55%; 18°; 0°; 25°; 0°; 29°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.84A; 
2024-06-13; 13:45:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 172°; 100%; 39%; 65%; 95%; 89.8%; 427°; 69°; 40°; 56%; 18°; 0°; 25°; 0°; 29°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.29A; 
2024-06-13; 13:46:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 162°; 171°; 100%; 38%; 64%; 93%; 89.7%; 427°; 70°; 40°; 55%; 18°; 0°; 25°; 0°; 30°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.22A; 
2024-06-13; 13:47:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 171°; 100%; 38%; 64%; 94%; 89.5%; 428°; 70°; 40°; 54%; 18°; 0°; 25°; 0°; 30°; 127°; 127°; 10884; 16644h; 36°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.22A; 
2024-06-13; 13:48:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 99%; 38%; 64%; 94%; 89.3%; 429°; 70°; 42°; 54%; 18°; 0°; 26°; 0°; 30°; 127°; 127°; 10884; 16644h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.12A; 
2024-06-13; 13:49:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 99%; 38%; 64%; 94%; 89.2%; 429°; 70°; 42°; 53%; 18°; 0°; 26°; 0°; 30°; 127°; 127°; 10884; 16644h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.78A; 
2024-06-13; 13:50:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 100%; 39%; 65%; 95%; 89.0%; 429°; 70°; 44°; 53%; 18°; 0°; 26°; 0°; 30°; 127°; 127°; 10884; 16644h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.29A; 
2024-06-13; 13:51:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 170°; 100%; 39%; 65%; 95%; 88.9%; 429°; 71°; 46°; 53%; 18°; 0°; 26°; 0°; 30°; 127°; 127°; 10884; 16644h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.10A; 
2024-06-13; 13:52:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 170°; 100%; 39%; 65%; 95%; 88.7%; 429°; 71°; 47°; 54%; 18°; 0°; 26°; 0°; 31°; 127°; 127°; 10884; 16644h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.76A; 
2024-06-13; 13:53:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 170°; 100%; 39%; 65%; 95%; 88.5%; 429°; 71°; 49°; 54%; 18°; 0°; 26°; 0°; 31°; 127°; 127°; 10884; 16644h; 37°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.18A; 
2024-06-13; 13:54:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 162°; 168°; 98%; 38%; 64%; 93%; 88.4%; 430°; 72°; 50°; 59%; 18°; 0°; 26°; 0°; 32°; 127°; 127°; 10884; 16644h; 37°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.42A; 
2024-06-13; 13:55:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 171°; 100%; 39%; 65%; 95%; 88.2%; 430°; 72°; 52°; 55%; 18°; 0°; 26°; 0°; 32°; 127°; 127°; 10884; 16644h; 37°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-06-13; 13:56:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 172°; 99%; 38%; 64%; 94%; 88.1%; 431°; 72°; 54°; 56%; 18°; 0°; 26°; 0°; 32°; 127°; 127°; 10884; 16644h; 37°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.27A; 
2024-06-13; 13:57:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 173°; 100%; 39%; 65%; 95%; 87.9%; 431°; 72°; 54°; 56%; 18°; 0°; 27°; 0°; 32°; 127°; 127°; 10884; 16644h; 37°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.78A; 
2024-06-13; 13:58:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 174°; 100%; 39%; 65%; 95%; 87.7%; 432°; 72°; 56°; 56%; 18°; 0°; 27°; 0°; 32°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2024-06-13; 13:59:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 174°; 100%; 39%; 65%; 95%; 87.6%; 432°; 72°; 58°; 56%; 18°; 0°; 27°; 0°; 32°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.44A; 
2024-06-13; 14:00:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 165°; 175°; 100%; 39%; 65%; 95%; 87.4%; 432°; 74°; 58°; 50%; 18°; 0°; 28°; 0°; 33°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.29A; 
2024-06-13; 14:01:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 173°; 100%; 39%; 65%; 95%; 87.3%; 432°; 74°; 60°; 54%; 18°; 0°; 28°; 0°; 34°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.27A; 
2024-06-13; 14:02:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 171°; 98%; 38%; 64%; 93%; 87.1%; 432°; 74°; 61°; 53%; 18°; 0°; 28°; 0°; 34°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.80A; 
2024-06-13; 14:03:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 163°; 171°; 100%; 39%; 65%; 95%; 86.9%; 432°; 74°; 62°; 46%; 18°; 0°; 28°; 0°; 34°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.18A; 
2024-06-13; 14:04:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 170°; 100%; 39%; 65%; 95%; 86.8%; 432°; 74°; 64°; 50%; 18°; 0°; 28°; 0°; 35°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.93A; 
2024-06-13; 14:05:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 163°; 171°; 100%; 39%; 65%; 95%; 86.6%; 432°; 74°; 64°; 44%; 18°; 0°; 28°; 0°; 35°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-06-13; 14:06:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 170°; 100%; 39%; 65%; 95%; 86.5%; 433°; 75°; 66°; 48%; 18°; 0°; 29°; 0°; 36°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.29A; 
2024-06-13; 14:07:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 168°; 99%; 38%; 64%; 94%; 86.3%; 433°; 75°; 66°; 48%; 18°; 0°; 30°; 0°; 36°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.10A; 
2024-06-13; 14:08:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 100%; 39%; 65%; 95%; 86.1%; 433°; 75°; 67°; 48%; 18°; 0°; 30°; 0°; 36°; 127°; 127°; 10884; 16644h; 38°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-06-13; 14:09:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 170°; 99%; 38%; 64%; 94%; 86.0%; 433°; 76°; 68°; 48%; 18°; 0°; 30°; 0°; 36°; 127°; 127°; 10884; 16644h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-06-13; 14:10:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 165°; 168°; 98%; 37%; 63%; 92%; 85.8%; 433°; 76°; 68°; 54%; 18°; 0°; 31°; 0°; 36°; 127°; 127°; 10884; 16644h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.33A; 
2024-06-13; 14:11:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 166°; 170°; 100%; 39%; 65%; 95%; 85.7%; 434°; 77°; 69°; 56%; 18°; 0°; 31°; 0°; 37°; 127°; 127°; 10884; 16644h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.72A; 
2024-06-13; 14:12:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 166°; 170°; 100%; 39%; 65%; 95%; 85.5%; 434°; 77°; 70°; 58%; 18°; 0°; 32°; 0°; 37°; 127°; 127°; 10884; 16644h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.82A; 
2024-06-13; 14:13:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 167°; 171°; 100%; 39%; 65%; 95%; 85.3%; 434°; 78°; 70°; 61%; 18°; 0°; 32°; 0°; 38°; 127°; 127°; 10884; 16644h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-06-13; 14:14:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 166°; 168°; 99%; 35%; 40%; 0%; 85.2%; 435°; 78°; 71°; 71%; 18°; 0°; 32°; 0°; 38°; 127°; 127°; 10884; 16644h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-06-13; 14:15:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 154°; 169°; 100%; 35%; 40%; 0%; 85.2%; 434°; 78°; 72°; 76%; 18°; 0°; 32°; 0°; 38°; 127°; 127°; 10884; 16644h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.91A; 
2024-06-13; 14:16:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 143°; 173°; 100%; 35%; 40%; 0%; 85.2%; 434°; 78°; 72°; 74%; 18°; 0°; 33°; 0°; 39°; 127°; 127°; 10884; 16645h; 39°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.57A; 
2024-06-13; 14:17:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 134°; 174°; 99%; 35%; 40%; 0%; 85.2%; 434°; 78°; 72°; 71%; 18°; 0°; 33°; 0°; 39°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.04A; 
2024-06-13; 14:18:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 127°; 173°; 100%; 35%; 40%; 0%; 85.2%; 432°; 78°; 74°; 87%; 18°; 0°; 34°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-06-13; 14:19:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 120°; 174°; 100%; 35%; 40%; 0%; 85.2%; 430°; 78°; 74°; 0%; 18°; 0°; 34°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.89A; 
2024-06-13; 14:20:11; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 116°; 171°; 97%; 35%; 40%; 0%; 85.2%; 429°; 78°; 74°; 99%; 18°; 0°; 34°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.74A; 
2024-06-13; 14:21:11; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 112°; 168°; 99%; 35%; 40%; 0%; 85.2%; 428°; 78°; 75°; 100%; 18°; 0°; 35°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.10A; 
2024-06-13; 14:22:11; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 109°; 168°; 100%; 35%; 40%; 0%; 85.2%; 426°; 77°; 76°; 100%; 18°; 0°; 35°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.40A; 
2024-06-13; 14:23:11; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 105°; 170°; 100%; 35%; 40%; 0%; 85.2%; 425°; 77°; 76°; 0%; 18°; 0°; 36°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.65A; 
2024-06-13; 14:24:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 103°; 168°; 100%; 0%; 0%; 0%; 85.2%; 424°; 77°; 76°; 100%; 18°; 0°; 36°; 0°; 40°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.45A; 
2024-06-13; 14:25:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 102°; 170°; 100%; 0%; 0%; 0%; 85.2%; 423°; 77°; 76°; 0%; 18°; 0°; 36°; 0°; 41°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
2024-06-13; 14:26:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 171°; 100%; 0%; 0%; 0%; 85.2%; 423°; 77°; 76°; 0%; 18°; 0°; 36°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.13A; 
2024-06-13; 14:27:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 99°; 171°; 99%; 0%; 0%; 0%; 85.2%; 422°; 77°; 76°; 0%; 18°; 0°; 36°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.13A; 
2024-06-13; 14:28:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 97°; 169°; 98%; 0%; 0%; 0%; 85.2%; 420°; 76°; 76°; 100%; 18°; 0°; 36°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.45A; 
2024-06-13; 14:29:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 96°; 171°; 97%; 0%; 0%; 0%; 85.2%; 420°; 76°; 76°; 0%; 18°; 0°; 36°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
2024-06-13; 14:30:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 94°; 172°; 96%; 0%; 0%; 0%; 85.2%; 419°; 76°; 76°; 0%; 18°; 0°; 37°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.13A; 
2024-06-13; 14:31:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 93°; 174°; 95%; 0%; 0%; 0%; 85.2%; 419°; 76°; 75°; 0%; 18°; 0°; 37°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.13A; 
2024-06-13; 14:32:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 91°; 174°; 94%; 0%; 0%; 0%; 85.2%; 418°; 76°; 75°; 0%; 18°; 0°; 37°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
2024-06-13; 14:33:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 90°; 175°; 93%; 0%; 0%; 0%; 85.2%; 418°; 76°; 75°; 0%; 18°; 0°; 38°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
2024-06-13; 14:34:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 173°; 93%; 0%; 0%; 0%; 85.2%; 417°; 76°; 75°; 100%; 18°; 0°; 38°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.45A; 
2024-06-13; 14:35:11; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 174°; 93%; 0%; 0%; 0%; 85.2%; 417°; 76°; 75°; 100%; 18°; 0°; 38°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.45A; 
2024-06-13; 14:36:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 88°; 177°; 92%; 0%; 0%; 0%; 85.2%; 417°; 76°; 75°; 0%; 18°; 0°; 38°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.13A; 
2024-06-13; 14:37:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 87°; 177°; 91%; 0%; 0%; 0%; 85.2%; 416°; 76°; 75°; 0%; 18°; 0°; 38°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
2024-06-13; 14:38:11; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 86°; 178°; 91%; 0%; 0%; 0%; 85.2%; 416°; 76°; 75°; 0%; 18°; 0°; 39°; 0°; 42°; 127°; 127°; 10884; 16645h; 40°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 0.15A; 
