Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-23; 00:00:10; übergangsbetr.;    Heizen      ; 1; 0; 78°; 150°; 154°; 88%; 35%; 59%; 85%; 83.2%; 422°; 58°; 24°; 62%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16954h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.69A; 
2025-01-23; 10:18:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 44°; 25°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:19:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 44°; 25°; 0%; -0°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:20:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 44°; 25°; 0%; -0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:21:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 43°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 10:22:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 43°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 10:23:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:24:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:25:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:26:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 10:27:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:28:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:29:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 42°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:30:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 41°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:31:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 41°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:32:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 41°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 10:33:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 40°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:34:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 40°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:35:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 40°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:36:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 40°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:37:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 40°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:38:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 39°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:39:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 39°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:40:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 39°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:41:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:42:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 10:43:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 10:44:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:45:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:46:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-23; 10:47:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:48:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 38°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 10:49:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 37°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 10:50:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 37°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:51:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:52:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 10:53:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:54:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:55:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 10:56:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 10:57:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 10:58:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 36°; 25°; 0%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 10:59:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 73.7%; 404°; 35°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 11:00:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 67%; 0%; 0%; 0%; 73.7%; 404°; 35°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 11:01:09; übergangsbetr.;   Anheizen     ; 1; 0; 54°; 49°; 59°; 68%; 100%; 70%; 100%; 73.7%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.34A; 
2025-01-23; 11:02:09; übergangsbetr.;   Anheizen     ; 1; 0; 54°; 50°; 60°; 68%; 100%; 70%; 100%; 73.5%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.19A; 
2025-01-23; 11:03:09; übergangsbetr.;  Vorwärmphase  ; 1; 0; 54°; 52°; 62°; 69%; 100%; 45%; 0%; 73.4%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.60A; 
2025-01-23; 11:04:09; übergangsbetr.;  Vorwärmphase  ; 1; 0; 54°; 53°; 63°; 70%; 100%; 45%; 0%; 73.4%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 41°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.19A; 
2025-01-23; 11:05:09; übergangsbetr.;  Vorwärmphase  ; 1; 0; 54°; 53°; 63°; 70%; 100%; 45%; 0%; 73.4%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.09A; 
2025-01-23; 11:06:09; übergangsbetr.;    Zünden      ; 1; 0; 54°; 54°; 64°; 71%; 100%; 66%; 60%; 73.3%; 404°; 34°; 25°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.38A; 
2025-01-23; 11:07:09; übergangsbetr.;    Zünden      ; 1; 0; 54°; 62°; 72°; 72%; 100%; 66%; 60%; 73.2%; 404°; 33°; 25°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 11069; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.23A; 
2025-01-23; 11:08:09; übergangsbetr.;    Heizen      ; 1; 0; 55°; 87°; 97°; 75%; 100%; 52%; 74%; 73.1%; 405°; 33°; 25°; 0%; 0°; 30°; 28°; 42°; 40°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.10A; 
2025-01-23; 11:09:09; übergangsbetr.;    Heizen      ; 1; 0; 57°; 95°; 105°; 78%; 100%; 54%; 77%; 73.0%; 406°; 33°; 25°; 0%; 0°; 30°; 29°; 42°; 40°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-01-23; 11:10:09; übergangsbetr.;    Heizen      ; 1; 0; 58°; 102°; 112°; 82%; 89%; 56%; 80%; 72.9%; 407°; 32°; 25°; 0%; 0°; 30°; 28°; 42°; 39°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.04A; 
2025-01-23; 11:11:09; übergangsbetr.;    Heizen      ; 1; 0; 62°; 111°; 121°; 85%; 59%; 57%; 82%; 72.7%; 408°; 32°; 25°; 0%; 0°; 30°; 28°; 42°; 39°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.63A; 
2025-01-23; 11:12:09; übergangsbetr.;    Heizen      ; 1; 0; 64°; 118°; 128°; 88%; 35%; 59%; 85%; 72.6%; 409°; 32°; 25°; 0%; 0°; 30°; 30°; 42°; 39°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.91A; 
2025-01-23; 11:13:09; übergangsbetr.;    Heizen      ; 1; 0; 68°; 122°; 124°; 82%; 35%; 57%; 82%; 72.4%; 411°; 32°; 25°; 44%; 0°; 30°; 30°; 42°; 41°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-01-23; 11:14:09; übergangsbetr.;    Heizen      ; 1; 0; 71°; 126°; 120°; 73%; 35%; 52%; 73%; 72.3%; 411°; 32°; 25°; 48%; 0°; 30°; 33°; 42°; 49°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.82A; 
2025-01-23; 11:15:09; übergangsbetr.;    Heizen      ; 1; 0; 74°; 126°; 120°; 72%; 35%; 51%; 72%; 72.2%; 412°; 32°; 25°; 49%; 0°; 30°; 38°; 42°; 57°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.44A; 
2025-01-23; 11:16:09; übergangsbetr.;    Heizen      ; 1; 0; 74°; 126°; 120°; 70%; 35%; 50%; 70%; 72.1%; 413°; 32°; 25°; 44%; 0°; 30°; 36°; 42°; 64°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-01-23; 11:17:09; übergangsbetr.;    Heizen      ; 1; 0; 76°; 127°; 121°; 68%; 35%; 49%; 69%; 72.0%; 413°; 32°; 25°; 45%; 0°; 30°; 35°; 42°; 58°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.59A; 
2025-01-23; 11:18:09; übergangsbetr.;    Heizen      ; 1; 0; 76°; 127°; 125°; 70%; 35%; 50%; 70%; 71.8%; 414°; 32°; 25°; 41%; 0°; 30°; 33°; 42°; 42°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-01-23; 11:19:09; übergangsbetr.;    Heizen      ; 1; 0; 76°; 127°; 123°; 66%; 35%; 48%; 67%; 71.7%; 414°; 32°; 25°; 48%; 0°; 30°; 33°; 42°; 42°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-01-23; 11:20:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 127°; 123°; 64%; 35%; 47%; 65%; 71.6%; 414°; 32°; 25°; 52%; 0°; 30°; 33°; 42°; 42°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.40A; 
2025-01-23; 11:21:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 128°; 125°; 65%; 35%; 47%; 66%; 71.5%; 414°; 33°; 25°; 51%; 0°; 30°; 33°; 42°; 44°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.84A; 
2025-01-23; 11:22:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 128°; 127°; 66%; 35%; 48%; 67%; 71.4%; 415°; 34°; 25°; 50%; 0°; 30°; 33°; 42°; 44°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.67A; 
2025-01-23; 11:23:09; übergangsbetr.;    Heizen      ; 1; 0; 78°; 130°; 127°; 64%; 35%; 47%; 65%; 71.3%; 415°; 35°; 25°; 55%; 0°; 30°; 33°; 42°; 44°; 127°; 127°; 11070; 16956h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2025-01-23; 11:24:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 131°; 131°; 67%; 35%; 48%; 68%; 71.2%; 416°; 36°; 25°; 49%; 0°; 30°; 28°; 42°; 44°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-01-23; 11:25:09; übergangsbetr.;    Heizen      ; 1; 0; 76°; 131°; 134°; 70%; 35%; 50%; 70%; 71.0%; 417°; 38°; 25°; 45%; 0°; 30°; 28°; 42°; 42°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2025-01-23; 11:26:09; übergangsbetr.;    Heizen      ; 1; 0; 76°; 132°; 136°; 72%; 35%; 51%; 72%; 70.9%; 418°; 39°; 25°; 44%; 0°; 30°; 27°; 42°; 42°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.14A; 
2025-01-23; 11:27:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 134°; 136°; 70%; 35%; 50%; 70%; 70.8%; 418°; 41°; 25°; 50%; 0°; 30°; 27°; 42°; 40°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-01-23; 11:28:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 135°; 138°; 72%; 35%; 51%; 72%; 70.7%; 418°; 43°; 25°; 50%; 0°; 30°; 27°; 42°; 38°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.63A; 
2025-01-23; 11:29:10; übergangsbetr.;    Heizen      ; 1; 0; 77°; 136°; 140°; 74%; 35%; 52%; 73%; 70.6%; 418°; 45°; 25°; 50%; 0°; 30°; 27°; 42°; 40°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.93A; 
2025-01-23; 11:30:09; übergangsbetr.;    Heizen      ; 3; 0; 77°; 138°; 141°; 74%; 35%; 52%; 74%; 70.4%; 418°; 46°; 25°; 50%; 0°; 30°; 28°; 42°; 41°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.10A; 
2025-01-23; 11:31:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 141°; 143°; 74%; 35%; 52%; 73%; 100.0%; 419°; 49°; 25°; 52%; 0°; 30°; 28°; 42°; 42°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.65A; 
2025-01-23; 11:32:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 141°; 145°; 77%; 35%; 53%; 76%; 99.8%; 419°; 50°; 25°; 52%; 0°; 30°; 29°; 42°; 42°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.55A; 
2025-01-23; 11:33:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 142°; 147°; 79%; 35%; 54%; 77%; 99.7%; 419°; 52°; 25°; 52%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11070; 16956h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-01-23; 11:34:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 143°; 149°; 82%; 35%; 56%; 80%; 99.6%; 420°; 54°; 25°; 52%; 0°; 30°; 30°; 42°; 42°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.01A; 
2025-01-23; 11:35:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 145°; 150°; 82%; 35%; 55%; 78%; 99.4%; 421°; 55°; 25°; 52%; 0°; 30°; 30°; 42°; 43°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.78A; 
2025-01-23; 11:36:09; übergangsbetr.;    Heizen      ; 1; 0; 78°; 146°; 150°; 83%; 35%; 56%; 81%; 99.3%; 421°; 57°; 25°; 59%; 0°; 30°; 32°; 42°; 44°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.29A; 
2025-01-23; 11:37:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 153°; 85%; 35%; 57%; 82%; 99.2%; 421°; 58°; 25°; 56%; 0°; 30°; 30°; 42°; 44°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-01-23; 11:38:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 155°; 89%; 35%; 59%; 86%; 99.0%; 421°; 59°; 25°; 57%; 0°; 30°; 30°; 42°; 45°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.16A; 
2025-01-23; 11:39:09; übergangsbetr.;    Heizen      ; 1; 0; 77°; 149°; 157°; 92%; 35%; 61%; 88%; 98.9%; 422°; 60°; 25°; 58%; 0°; 30°; 29°; 42°; 45°; 127°; 127°; 11070; 16956h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.31A; 
