Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-21; 01:17:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 68°; 250°; 80%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:18:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 68°; 250°; 80%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.34A; 
2025-04-21; 01:19:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 68°; 250°; 80%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:20:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 68°; 250°; 80%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.13A; 
2025-04-21; 01:21:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:22:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:23:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 01:24:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:25:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:26:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:27:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 83.3%; 408°; 72°; 71°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 01:28:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:29:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 01:30:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 01:31:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-04-21; 01:32:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:33:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 01:34:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 01:35:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.38A; 
2025-04-21; 01:36:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:37:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 83.3%; 408°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 01:38:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 69°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.34A; 
2025-04-21; 01:39:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:40:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 01:41:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 01:42:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 72°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:43:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 01:44:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 246°; 78%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:45:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 01:46:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 246°; 76%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:47:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:48:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 65°; 250°; 78%; 0%; 0%; 0%; 83.3%; 407°; 71°; 70°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:49:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 83.3%; 407°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:50:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 83.3%; 407°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:51:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 01:52:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:53:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:54:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:55:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 01:56:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 69°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:57:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:58:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 248°; 75%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 01:59:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:00:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-04-21; 02:01:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:02:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:03:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:04:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:05:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.34A; 
2025-04-21; 02:06:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.38A; 
2025-04-21; 02:07:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 248°; 75%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 44%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.13A; 
2025-04-21; 02:08:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:09:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:10:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 02:11:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:12:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 67°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.36A; 
2025-04-21; 02:13:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 67°; 40%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.36A; 
2025-04-21; 02:14:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:15:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:16:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 83.3%; 406°; 71°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:17:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:18:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:19:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:20:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:21:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:22:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 68°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:23:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 67°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:24:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 67°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:25:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 67°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:26:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 67°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 02:27:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 67°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:28:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 246°; 72%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 49%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:29:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:30:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:31:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:32:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:33:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:34:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:35:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:36:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:37:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 02:38:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 02:39:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 83.3%; 406°; 70°; 66°; 0%; 8°; 0°; 28°; 0°; 32°; 127°; 127°; 11191; 17159h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
